id,title,dis,com,htype,rty,fit,flo,sumflo,pri,lab
1548,世家名门 ,滨湖区,太湖新城,1室1厅,整租,精装修,9,18层,1550,世家名门 精装一房 朝南户型 干净整洁 近东绛 万象城 华润
1549,叙康里南区 ,新吴区,长江路,2室1厅,整租,精装修,4,7层,1300,《U房置业实拍》叙康里 精装两房 价格低 家电齐全 拎包住
1550,新欧风花园 ,梁溪区,北大街,2室2厅,整租,精装修,12,32层,2500,实拍欧风新天地精装2房 拎包入住采光好近地铁 近沃尔玛 急租
1551,香梅人家 ,新吴区,梅村,1室1厅,整租,毛坯,6,18层,800,香梅人家精装修一室出租 家电齐全 交通购物方便 看房提前联系
1552,奕淳公寓(二期) ,新吴区,长江路,3室2厅,整租,精装修,12,32层,3000,长江北路 奕淳公寓(二期) 真实房源 家电齐全 拎包入住！
1553,叙康里北区 ,新吴区,长江路,2室1厅,整租,精装修,5,18层,1500,新区叙康里 精装2房欧尚超市附近 周边配套齐全 交通便利
1554,禾嘉国际 ,梁溪区,北大街,1室1厅,整租,精装修,15,34层,1500,押一付一！！胜利门地铁口禾嘉温馨公寓 装修给力 走路酒吧街
1555,金科新大陆 ,梁溪区,广益,1室1厅,整租,精装修,13,25层,1700,京东广场金科新大陆精装一室 温馨舒适 配套齐全 拎包入住
1556,魅力万科城二区 ,滨湖区,太湖新城,3室2厅,整租,精装修,7,9层,2800,魅力万科之城温馨三房 小区中庭无遮挡 近天鹅湖 太湖国际育红
1557,万科金域缇香 ,新吴区,长江路,2室2厅,整租,豪华装修,15,30层,3000,长江北路地铁1号线欧尚对面 金域缇香婚装两室 拎包即住
1558,绿地波士顿公馆 ,惠山区,惠山新城,2室2厅,整租,精装修,12,18层,1600,绿地2房精装，省锡中对面，周边万达，乐购，地铁1号线，急租！
1559,宝龙国际公寓 ,新吴区,长江路,1室1厅,整租,精装修,12,25层,1150,旺庄、长江路宝龙单身公寓，复式挑高，可办公、居住，注 册公司
1560,瑞雪家园 ,滨湖区,太湖新城,3室2厅,整租,精装修,9,15层,1400,瑞雪家园精装3房 南北通透 全天采光 配套齐全 拎包入住
1561,瑞雪家园 ,滨湖区,太湖新城,2室1厅,整租,精装修,23,32层,1300,瑞雪家园精装两房家电齐全拎包入住
1562,东风家园 ,梁溪区,江海,2室1厅,整租,精装修,10,26层,1900,东风家园 长江北路 精装两房 采光很好 看房随时 家电齐全
1563,新城尚东雅园 ,新吴区,旺庄,2室2厅,整租,精装修,15,34层,2800,急租 急租长江北路宝龙超市对面尚东雅园精装2房 家具家电齐全
1564,香山名园 ,新吴区,旺庄,1室1厅,整租,精装修,21,33层,1500,长江北路 香山名园 拎包入住 价格实惠 1室1厅 采光好
1565,陈家岸新村 ,惠山区,钱桥,2室2厅,整租,中等装修,3,4层,1300,出租 陈家岸新村   百乐后面   交通便利  靠近玉泉街
1566,新梁溪人家 ,滨湖区,河埒口,1室1厅,整租,精装修,8,14层,1500,新体旁单身公寓诚心出租 设施齐全 交通方便
1567,香雪苑 ,滨湖区,梅园,2室1厅,整租,精装修,5,6层,1300,香雪苑精装两房 交通便利 生活设施齐全 看房随时管社山家园
1568,新安花苑一区 ,新吴区,新安,2室1厅,整租,精装修,8,18层,1500,新安花苑一区两房出租，朝阳采光好，临近公交站台和超市，随看房
1569,风雷新村 ,梁溪区,上马墩,2室1厅,整租,精装修,3,7层,1500,风雷新村温馨两房 靠地铁口市中心家电齐全拎包入住干净清爽
1570,金城新村 ,梁溪区,金星,2室1厅,整租,中等装修,2,6层,1100,芦庄四区，旁边芦庄菜场，附近中，联新村，金城新村，新乐苑旁边
1571,长江国际花园 ,新吴区,长江路,4室2厅,整租,精装修,5,5层,4200,长江国际花园 顶复大四房 家电家具齐全翻新装修 外籍高管首租
1572,长江大厦 ,新吴区,旺庄,1室1厅,整租,精装修,18,32层,1750,地铁口 长江大厦 精装舒适1房 1750拎包入住 赶快行动！
1573,沁园新村 ,梁溪区,清名桥,1室0厅,合租,精装修,1,15层,1300,沁园新村精装修单身公寓出租近茂业百货地铁沿线
1574,宁海里小区 ,梁溪区,上马墩,1室1厅,整租,精装修,3,7层,900,宁海里 精装一房 交通便利 紧邻市区 生活配套全 看房方便
1575,蓝庭国际一期 ,滨湖区,河埒口,2室2厅,整租,豪华装修,6,16层,2500,高档小区蓝庭国际豪装2房新体对面，近家乐福近奥林花园！
1576,万科金域缇香 ,新吴区,长江路,3室2厅,整租,精装修,22,34层,4500,缇香 大三房 22楼 采光好 诚心租
1577,广瑞三村 ,梁溪区,广丰,2室1厅,整租,精装修,3,6层,1200,广瑞大润发旁 精装一房 广瑞三村 拎包入住 家电齐全 采光好
1578,长江国际花园 ,新吴区,长江路,1室2厅,整租,精装修,3,6层,1700,假日广场对面 长江国际花园精装单间 拎包入住 好房 看房随时
1579,东风家园 ,梁溪区,江海,2室2厅,整租,精装修,10,31层,1700,新区东风家园精装两房交通便利大统华旁地铁口
1580,兴竹家园 ,梁溪区,江海,2室2厅,整租,精装修,5,18层,1450,新区欧尚旁兴竹家园精装两房繁华地段拎包入住生活出行便利
1581,轻院小区 ,梁溪区,黄巷,2室1厅,整租,精装修,4,6层,1300,轻院小区 两房全新装修 户型超好 101医院旁 拎包入住
1582,长江金岸（长江大厦） ,锡山区,东亭,1室1厅,整租,精装修,26,33层,2000,新区长江金岸（长江大厦）品质房期待你的到来
1583,怡东雅苑 ,锡山区,安镇,3室2厅,整租,精装修,3,28层,2000,怡东雅苑   精装三房 看房方便  环境优美 大润发商圈！
1584,嘉德时代广场 ,梁溪区,迎龙桥,1室1厅,整租,精装修,16,17层,1500,嘉德广场精装爱情公寓 近地铁口 三阳广场 楼层好采光佳拎包住
1585,五河新村 ,梁溪区,黄巷,2室1厅,整租,精装修,3,6层,1200,欧风街沿线，凤翔高架，家乐福超市，五河新村，清爽装修两房
1586,落霞苑第二社区 ,滨湖区,太湖新城,2室2厅,整租,精装修,3,6层,1350,落霞苑精装两室，近南湖家园地铁口，外国语学校，塘铁桥，好房！
1587,香山名园 ,新吴区,旺庄,1室1厅,整租,毛坯,12,32层,1300,长江路香山名园单身公寓，家电齐全，融智大厦、新区科技园旁
1588,太湖花园二区 ,新吴区,长江路,3室2厅,整租,精装修,3,7层,1800,太湖花园二期 精装三房 初次出租 家电齐 1800/月 急租
1589,保利香槟国际 ,滨湖区,太湖新城,2室2厅,整租,精装修,4,18层,2500,《U房置业实拍》保利香槟国际精装两房！近万科！万象城！诚租！
1590,融创熙园(一期) ,滨湖区,太湖新城,3室2厅,整租,毛坯,6,28层,3200,新出！江南大学融创熙园3房精装全配拎包入住3200/月包物业
1591,金洋奥澜 ,惠山区,惠山新城,1室1厅,整租,毛坯,1,2层,28000,地铁口旁住宅底沿街商铺，可做轻餐饮、生活服务生意，目前只出售
1592,嘉禾现代城 ,梁溪区,上马墩,3室2厅,整租,精装修,7,16层,5000,U房置业实拍市中心嘉禾现代城精装3房家电齐全诚租
1593,南湖家园北区 ,滨湖区,太湖新城,2室2厅,整租,豪华装修,17,18层,2000,南湖家园 温馨自住两室 好房急租 看房随时 性价比超高仅一套
1594,梁湖南苑 ,滨湖区,河埒口,2室1厅,整租,精装修,8,11层,1300,荣巷地铁口 梁湖南苑 精装两房 家电齐全 拎包入住 随时看房
1595,南星苑三区 ,新吴区,硕放,3室1厅,整租,精装修,3,6层,1600,南星苑 精装大两房 家电家具齐全 出门厂车 钥匙在店 随时看
1596,阳光城市花园B区 ,梁溪区,金星,1室1厅,整租,精装修,7,32层,2200,《有家肥仔》9.3发阳光城市花园7楼单间精装全配2200
1597,金惠苑 ,惠山区,惠山新城,2室1厅,整租,精装修,4,6层,1600,金惠园小区对面省锡中全新装修精装2房南北通透高中陪读家访方便
1598,华盛苑 ,滨湖区,太湖新城,3室2厅,整租,精装修,13,33层,2000,华盛苑精装三房出租 家电家具齐全 拎包入住 房东诚心出租
1599,梨南苑 ,梁溪区,黄巷,2室1厅,整租,中等装修,2,6层,1800,《房置业实拍》梨南苑两房1800出租，家电齐全，拎包入住！
1600,万科金域缇香 ,新吴区,长江路,2室2厅,整租,精装修,15,32层,2800,万科金域缇香高端小区，适合外国人，高管居住，全新装修，包物业
1601,明发国际新城东区 ,惠山区,天一新城,2室2厅,整租,精装修,8,18层,2100,《U房置业实拍》明发国际精装两房 全新装修看房方便有钥匙
1602,太湖国际社区拾壹峰 ,滨湖区,太湖新城,2室2厅,整租,精装修,16,18层,2500,太湖国际精装两房，自住装修，近万象城商业街 靠万科城市花园
1603,金科观天下 ,梁溪区,上马墩,2室2厅,整租,精装修,17,31层,1800,地铁房金科观天下 温馨大两房 采光无敌 环境优雅 交通便利
1604,万科金域缇香 ,新吴区,长江路,3室2厅,整租,豪华装修,20,32层,5000,万科金域缇香豪装三房家具家电齐全随时看房诚心出租
1605,荷花里 ,梁溪区,北大街,3室1厅,整租,精装修,6,7层,2000,荷花里精装修三房非顶楼员工宿舍还等什么！近T12北大街
1606,东风家园 ,梁溪区,江海,2室1厅,整租,精装修,19,34层,1800,好房分享 东风家园 豪装两室 欧尚超市旁 班车必经 拎包入住
1607,紫金英郡 ,滨湖区,河埒口,2室2厅,整租,精装修,2,17层,2600,紫金英郡精装两房 高档小 近万达 临大润发 沿地铁 拎包入住
1608,民丰里小区 ,梁溪区,黄巷,1室1厅,合租,简单装修,3,6层,1400,房东诚意出租本房源，周边配套齐全，
1609,苏宁雅悦国际公寓 ,梁溪区,崇安寺,2室2厅,整租,豪华装修,35,52层,9000,市中心三阳百盛旁 苏宁广场简明欧式豪装两房 照片实拍
1610,金科观天下 ,梁溪区,上马墩,2室2厅,整租,简单装修,16,32层,2300,崇安区上马墩金科观天下婚装两房急租性价比高
1611,明发国际新城东区 ,惠山区,天一新城,3室2厅,整租,精装修,6,16层,600,《U房置业实拍》阳光100精装两房楼层好户型正房。随时看房。
1612,奕淳公寓(三期) ,新吴区,长江路,2室2厅,整租,精装修,21,33层,3800,长江路上长江绿岛2室2厅 精装修 家电齐全 干净清爽
1613,阳光100国际新城 ,惠山区,天一新城,2室1厅,整租,中等装修,6,15层,1500,急租阳光100阿尔勒好房型 中等装修 即租即入住
1614,天鹅湖熙园二期 ,滨湖区,太湖新城,4室2厅,合租,精装修,14,18层,800,《U房实拍》熙园精装合租房 靠地铁 家具齐全 拎包入住
1615,翠园新村 ,梁溪区,清名桥,1室1厅,整租,精装修,1,6层,900,翠园新村1房精装南北通透交通方便家电齐全拎包入住
1616,元一蔚蓝观邸 ,梁溪区,黄巷,2室2厅,整租,精装修,15,33层,3000,u房置业实拍 蔚蓝观邸 精装3房 家具家电齐全 拎包入住
1617,泰伯花苑二区 ,新吴区,梅村,2室1厅,整租,精装修,4,6层,1600,泰伯花苑新出精装修两房，家电齐全，一手房源干净整洁适合一家人
1618,天鹅湖花园A区 ,滨湖区,太湖新城,3室2厅,整租,中等装修,2,24层,2800,天鹅湖A区三居室 近地铁口 包物业 看房方便
1619,尤渡苑二期 ,梁溪区,上马墩,3室2厅,整租,精装修,9,11层,2300,尤渡苑精装3房，配套齐全，业主急租 华东商贸城宁海里旁
1620,理想城市花园 ,惠山区,惠山新城,2室2厅,整租,精装修,8,24层,1800,理想城市花园，精装2+1户型，户型好，采光好，房东诚心出租
1621,金科新大陆 ,梁溪区,广益,1室1厅,整租,精装修,16,34层,1750,广益哥伦布对面 金科新大陆 单身公寓急租 随时看房
1622,映月华府 ,锡山区,安镇,2室2厅,整租,精装修,8,19层,2000,映月华府2房出租精装修，拎包入住，交通便利，环境好，随时看房
1623,香缤公寓 ,梁溪区,广益,1室1厅,整租,精装修,25,26层,1350,崇安广益路香缤公寓单身公寓稀.缺一室一厅朝南采光很好家电齐全
1624,爱家金河湾 ,梁溪区,广丰,2室2厅,整租,简单装修,21,33层,2100,房屋户型正气，内部装修保养好，设施设备齐全实用，可拎包入住
1625,柏庄一村 ,锡山区,东亭,3室2厅,整租,精装修,4,6层,1400,柏庄地铁口旁 精装三房1500 真实房源 真实图片 随时看房
1626,江南花苑 ,梁溪区,广丰,3室2厅,整租,精装修,4,6层,2300,江南花苑精装3房朝南采光好临近八院人力资源市中心火车站拎包住
1627,苏宁悦城北区 ,滨湖区,太湖新城,3室2厅,整租,精装修,12,28层,3200,苏宁悦城 精装两房 自住装修 近唐铁站 锡师附小外国语诚心租
1628,新城尚东雅园 ,新吴区,旺庄,2室2厅,整租,毛坯,15,32层,2500,长江路上高端住宅尚东雅园两房精装修  房东2500诚心出租
1629,太湖国际社区拾壹峰 ,滨湖区,太湖新城,3室2厅,整租,精装修,17,32层,2700,太湖国际精装三室 近万象城 大剧院 华润万家 配套齐全 急租
1630,恒大城 ,锡山区,安镇,3室2厅,整租,精装修,22,30层,3000,高铁旁地铁旁 131平精装3室2卫 3000包物业 南北通透
1631,红星苑 ,梁溪区,金星,2室2厅,整租,精装修,4,6层,2000,阳光城市花园 家乐福旁 红星苑 精装2房 家电齐全 拎包住
1632,雪新苑 ,滨湖区,太湖新城,1室1厅,整租,精装修,15,18层,1300,雪新苑精装两房 家电齐全 拎包入住 紧靠地 铁口
1633,五度领寓 ,惠山区,钱桥,1室1厅,整租,精装修,3,9层,1300,晴山蓝城附近精装一房盛岸西路百乐广场港龙城市花园拎包入住
1634,融侨观邸 ,新吴区,江溪,2室1厅,整租,精装修,12,32层,2300,《U房置业实拍》融侨观邸2房精装家电齐全位于行创四路邻近乐购
1635,奕淳公寓(一期) ,新吴区,长江路,3室2厅,整租,精装修,31,32层,2400,奕淳公寓 3室2厅1卫 房东急出手 你有见过这么便宜的吗
1636,观山名筑(一期) ,滨湖区,太湖新城,3室2厅,整租,精装修,4,9层,2500,观山名筑 精装大3房 2500包物业 拎包入住
1637,广石家园 ,梁溪区,黄巷,2室2厅,整租,精装修,8,11层,1600,《U房置业实拍》广石家园精装2房 家电齐全诚心出租价格低
1638,金科新大陆 ,梁溪区,广益,1室1厅,整租,精装修,19,22层,1500,广益哥伦布广场附近金科新大陆精装1房拎包入住看房方便急租！
1639,新乐苑 ,梁溪区,金星,2室2厅,整租,精装修,11,22层,2000,新乐苑 精装两房拎包入住 家电齐全交通购物便捷
1640,阳光100国际新城 ,惠山区,天一新城,2室1厅,整租,精装修,10,22层,1500,置业实拍  时尚 温馨 2室 90平朝南
1641,惠龙新村 ,梁溪区,山北,2室1厅,整租,精装修,6,6层,1000,U房置业实拍 惠山附近惠龙新村清爽两房1000
1642,仁和英伦皇家花园北区 ,梁溪区,山北,2室2厅,整租,精装修,7,18层,2500,仁和花园 两室精装 靠近白金汉爵 大润发 拎包入住
1643,奥林匹克花园 ,惠山区,惠山新城,2室1厅,整租,精装修,2,17层,1800,设施齐全 精装 交通便利 拎包入住
1644,荷叶新村 ,滨湖区,河埒口,1室1厅,整租,中等装修,1,6层,1000,孙蒋新村、一楼带院、设施齐全、出行方便、有钥匙
1645,融科玖玖城 ,滨湖区,太湖新城,2室2厅,整租,精装修,10,29层,2300,《U房置业实拍》文化宫地铁口旁融科温馨两房拎包入住随时看房
1646,锦旺苑 ,锡山区,东北塘,2室2厅,整租,精装修,2,6层,1600,义诚好房！锦旺苑精装两房 户型正气 南北通透 诚心急租！
1647,融创星光广场 ,滨湖区,太湖新城,1室1厅,整租,精装修,15,32层,1500,江大东门 月付 精装公寓 甜美温馨 设施齐全 紧靠地 铁
1648,融创花溪美墅(三期) ,滨湖区,太湖新城,2室2厅,整租,精装修,14,32层,3200,融创熙园 精装两房 南北通透 交通便利 拎包入住
1649,融科玖玖城 ,滨湖区,太湖新城,3室2厅,整租,精装修,23,34层,2300,融科玖玖 位置佳 采光好 近海岸城 八方汇 随时看房
1650,兴竹家园 ,梁溪区,江海,2室2厅,整租,精装修,17,24层,1500,长江北路 欧尚旁 兴竹家园 精装两房 配套齐全 拎包入住
